paper_id,keyword_id
WOS:001421108800001,hydroxyl radicals (center dot oh)
WOS:001421108800001,material removal characteristics
WOS:001421108800001,material removal model
WOS:000417367600196,intersect differential
WOS:000417367600196,bit synchronization
WOS:000417367600196,low signal to noise ratio
WOS:000417367600196,weak gnss signal
WOS:000417367600196,signal receivers
WOS:001530855800001,adaptive event-triggered mechanism
WOS:001530855800001,asynchronous filtering
WOS:001530855800001,it-2 fuzzy model
WOS:001530855800001,piecewise homogenous markov jump system
WOS:001530855800001,singular transformation
WOS:001710397500001,surface plasmon polaritons
WOS:001710397500001,mim waveguide
WOS:001710397500001,fano resonance
WOS:001710397500001,refractive index sensor
WOS:001693616500001,mosfet
WOS:001693616500001,void inspection
WOS:001693616500001,position-aware vertex inspection
WOS:001693616500001,coarse-to-fine identification
WOS:001693616500001,adaptive thresholding
WOS:000715399500009,quantum dots
WOS:000715399500009,perovskite phases
WOS:000904368800001,glutaraldehyde and
WOS:000904368800001,didecyldimethylammonium bromide
WOS:000904368800001,disinfectant
WOS:000904368800001,microecological response mechanism
WOS:000904368800001,nitrogen metabolism
WOS:000904368800001,resistance genes
WOS:000670541800085,vibrations
WOS:000670541800085,adaptive control
WOS:000670541800085,microelectronics
WOS:000670541800085,manufacturing
WOS:000670541800085,force
WOS:000670541800085,interconnected systems
WOS:000670541800085,adaptive control
WOS:000670541800085,event-triggering mechanism
WOS:000670541800085,macro-micro composite positioning stage (mmcps)
WOS:000670541800085,prescribed performance
WOS:000878000300001,4h-sic
WOS:000878000300001,surface roughness
WOS:000878000300001,ablation threshold
WOS:000878000300001,periodic structure
WOS:000878000300001,femtosecond laser
WOS:001231033400003,lifepo4
WOS:001231033400003,cathode material
WOS:001231033400003,fe-p networks
WOS:001231033400003,electrochemical performance
WOS:001790995600001,ce(iii) modification
WOS:001790995600001,corrosion protection
WOS:001790995600001,layered double hydroxides
WOS:001790995600001,waterborne epoxy resin
WOS:001790995600001,wear resistance
WOS:001586799900006,vortex evolution
WOS:001586799900006,centrifugal force
WOS:001586799900006,kelvin force
WOS:001586799900006,nano-enhanced phase change material
WOS:001586799900006,(nepcm)
WOS:001586799900006,metal foam
WOS:000809638100001,cofe phosphate
WOS:000809638100001,high current density
WOS:000809638100001,overall water splitting
WOS:000809638100001,in situ (oxy)hydroxidation
WOS:001620473800001,kirchhoff-schrodinger-poisson system
WOS:001620473800001,concave-convex nonlinearities
WOS:001620473800001,filtration of nehari manifold
WOS:001620473800001,variational methods
WOS:000488421200022,lipid
WOS:000488421200022,distillery wastewater
WOS:000488421200022,oleaginous yeast
WOS:000488421200022,non-aseptic
WOS:000488421200022,open-bubble-column reactor
WOS:000471259200052,service quality
WOS:000471259200052,extension evaluation model
WOS:000471259200052,dependent function
WOS:000471259200052,strategy generation
WOS:001334697400001,thermal analysis model
WOS:001334697400001,ultra-thin vapor chamber
WOS:001334697400001,supporting columns
WOS:001334697400001,graded microgroove
WOS:001334697400001,thermal resistance
WOS:000752556900003,shigella flexneri
WOS:000752556900003,xenopus tropicals embryos
WOS:000752556900003,embryonic development
WOS:000752556900003,oxidative stress
WOS:000752556900003,immune response
WOS:000829121900003,duck wastewater
WOS:000829121900003,xenopus tropicalis
WOS:000829121900003,inhibition
WOS:000829121900003,hepatotoxicity
WOS:000829121900003,gut microbiota
WOS:000605935500002,convolutional neural network
WOS:000605935500002,end-to-end training and inspection
WOS:000605935500002,photometric-induced
WOS:000605935500002,serial numbers of ceramic membranes
WOS:000830785900001,sic
WOS:000830785900001,defocused femtosecond laser
WOS:000830785900001,laser inducing
WOS:000830785900001,large-area
WOS:000830785900001,nanocolumns
WOS:001165741100001,green finance
WOS:001165741100001,industrial green total factor productivity
WOS:001165741100001,green technological innovation
WOS:001165741100001,sustainable finance
WOS:001165741100001,industrial green development
WOS:001454974300037,lstm
WOS:001454974300037,emd
WOS:001454974300037,blood glucose predict
WOS:001454974300037,machine learning
WOS:000961364300001,luminescence
WOS:000961364300001,broadband
WOS:000961364300001,phosphor
WOS:000961364300001,co-substitution
WOS:000961364300001,nir pc-leds
WOS:000499872200046,windows registry
WOS:000499872200046,hive files
WOS:000499872200046,bin block
WOS:000499872200046,cell structure
WOS:000499872200046,key operations
WOS:000499872200046,hivedit
WOS:000303205000002,led
WOS:000303205000002,photonic crystal
WOS:000303205000002,light extracting energy
WOS:000341999200007,phononic crystals
WOS:000341999200007,directional radiation
WOS:000341999200007,contour line
WOS:000252380300353,rough sets
WOS:000252380300353,the 3(rd) party logistic provider
WOS:000252380300353,support vector machine
WOS:000252380300353,evaluation
WOS:000783193200005,pristine graphene
WOS:000783193200005,zinc powder
WOS:000783193200005,zinc anode
WOS:000783193200005,aqueous zinc-ion batteries
WOS:000295057700060,fluctuating wind pressure
WOS:000295057700060,spectral characteristics
WOS:000295057700060,strouhal frequency
WOS:000295057700060,large-span roof
WOS:000295057700060,wind tunnel measurement
WOS:000307262900071,extenics
WOS:000307262900071,extension set
WOS:000307262900071,tcm
WOS:000307262900071,syndrome
WOS:000307262900071,gastric precancerous lesion
WOS:001248072800054,gan device
WOS:001248072800054,reliability
WOS:001248072800054,switch mode power supply
WOS:000459504600089,active distribution system
WOS:000459504600089,microgrid
WOS:000459504600089,vehicle-to-grid
WOS:000459504600089,energy trading
WOS:000459504600089,auction
WOS:000459504600089,analytical target cascading
WOS:001785418600001,convolutional neural network
WOS:001785418600001,optoelectronic synapses
WOS:001785418600001,synaptic plasticity
WOS:001401852200001,g-quadruplex
WOS:001401852200001,nucleic acid secondary structure
WOS:001401852200001,high-throughput sequencing
WOS:001401852200001,genome-wide mapping
WOS:001401852200001,g4
WOS:000424644800011,mos2
WOS:000424644800011,pani
WOS:000424644800011,activated cc
WOS:000424644800011,flexible supercapacitors
WOS:000931445200001,fes micro-flakes
WOS:000931445200001,mercury
WOS:000931445200001,sorption capacity
WOS:000931445200001,ph
WOS:000931445200001,sorption mechanism
WOS:001501397100001,osteoporosis
WOS:001501397100001,nuanxin formula
WOS:001501397100001,osteoclast differentiation
WOS:001501397100001,bone resorption
WOS:001501397100001,oxidative phosphorylation
WOS:001459177300006,hydrothermal corrosion
WOS:001459177300006,in situ observation
WOS:001459177300006,indentation-induced crack
WOS:001459177300006,sic
WOS:001078639200001,ordinal regression
WOS:001078639200001,multi-task learning
WOS:001078639200001,semi-supervised learning
WOS:000316427600013,phononic crystal
WOS:000316427600013,defect state
WOS:000316427600013,band gap
WOS:000316427600013,configuration
WOS:001735069100028,network analysis
WOS:001735069100028,multi-level network coarsening
WOS:001735069100028,scalability
WOS:001735069100028,density estimation
WOS:001735069100028,network decomposition
WOS:001648939900001,resilience coupling coordination
WOS:001648939900001,spatiotemporal evolution
WOS:001648939900001,regional disparities
WOS:001648939900001,driving factors
WOS:001648939900001,chinese cities
WOS:001638043500050,sensors
WOS:001638043500050,transformers
WOS:001638043500050,three-dimensional displays
WOS:001638043500050,switches
WOS:001638043500050,noise reduction
WOS:001638043500050,convolution
WOS:001638043500050,vectors
WOS:001638043500050,feature extraction
WOS:001638043500050,thresholding (imaging)
WOS:001638043500050,filters
WOS:001638043500050,spectrum sensing
WOS:001638043500050,autonomous aerial vehicle (aav)
WOS:001396163500001,optical sensor
WOS:001396163500001,thickness measurement
WOS:001396163500001,refractive index measurement
WOS:001396163500001,optical coherence tomography
WOS:001396163500001,chromatic confocal techniques
WOS:001353651500001,digital chaotic systems
WOS:001353651500001,strongly connected graph inverse approach
WOS:001353651500001,cascaded closed-loop coupling
WOS:001353651500001,devaney's chaos definition
WOS:001353651500001,fpga simulation
WOS:000944828300001,adaptive dynamic programming
WOS:000944828300001,integral reinforcement learning
WOS:000944828300001,containment control
WOS:000944828300001,multiagent systems
WOS:000944828300001,neural networks
WOS:000927071800001,power transformer
WOS:000927071800001,online dga monitor
WOS:000927071800001,dgc prediction
WOS:000927071800001,ceemdan-dbn-elm
WOS:000897307600067,clamp-double submodule (cdsm)
WOS:000897307600067,modular multilevel converter (mmc)
WOS:000897307600067,pulsewidth modulation
WOS:000805815100001,behavioral sciences
WOS:000805815100001,time series analysis
WOS:000805815100001,data models
WOS:000805815100001,representation learning
WOS:000805815100001,recurrent neural networks
WOS:000805815100001,probabilistic logic
WOS:000805815100001,matrix decomposition
WOS:000805815100001,graph neural networks (gnns)
WOS:000805815100001,next-period recommendation (npr)
WOS:000805815100001,state representation learning
WOS:000805815100001,temporal data mining
WOS:000972202300050,multiple voltage levels
WOS:000972202300050,parallel inverter system
WOS:000972202300050,power allocation
WOS:000972202300050,adaptive voltage compensation and recovery
WOS:000612174200065,coupled-inductor (cl)
WOS:000612174200065,high step-up dc-dc converter
WOS:000612174200065,switched-capacitor (sc)
WOS:000681653200069,5g
WOS:000681653200069,wireless communication
WOS:000681653200069,cmos
WOS:000681653200069,shannon's theorem
WOS:000681653200069,mimo
WOS:000681653200069,millimeter-wave front-end
WOS:001066245000019,service system
WOS:001066245000019,cultural tourism products
WOS:001066245000019,innovative design
WOS:001066245000019,suzhou gardens
WOS:000425255500004,multilevel inverter
WOS:000425255500004,switched-capacitor
WOS:000425255500004,voltage ripple
WOS:000425255500004,shepwm
WOS:000391653700010,independent college
WOS:000391653700010,scientific research innovation
WOS:000391653700010,scientific research activities
WOS:000391653700010,research method
WOS:000388364600092,recognition accuracy
WOS:000388364600092,detect circles
WOS:000388364600092,formation about gradient
WOS:000395422501027,sliding mode control
WOS:000395422501027,inverted pendulum system
WOS:000395422501027,chattering
WOS:000323234701108,mutual information
WOS:000323234701108,input selection
WOS:000323234701108,time series
WOS:000290887300027,test system
WOS:000290887300027,hardware software co-design
WOS:000290887300027,hardware software co-verification
WOS:000276113100061,electro-spark deposition (esd)
WOS:000276113100061,orthogonal design
WOS:000276113100061,best parameters
WOS:000276113100061,ultrasonic
WOS:000275942400067,singularly perturbed
WOS:000275942400067,bilinear system
WOS:000275942400067,closed-loop
WOS:000275942400067,nash equilibrium
WOS:000252293600016,chiller
WOS:000252293600016,model-based
WOS:000252293600016,fault detection and diagnosis
WOS:000252293600016,performance index
WOS:000252293600016,performance test
WOS:000189328700088,reinforcement learning
WOS:000189328700088,model
WOS:000189328700088,human-machine interface
WOS:000189328700088,agent
WOS:000189328700088,java
WOS:000189420700567,morphological neuron
WOS:000189420700567,mlm network
WOS:000189420700567,rgb distribution
WOS:000189420700567,image-restoration
WOS:000179017500106,soccer robot
WOS:000179017500106,multi-agent
WOS:000179017500106,cooperative system
WOS:000166881500220,induction motor
WOS:000166881500220,vector control
WOS:000166881500220,speed calculation algorithm
WOS:001756953000003,hardware-in-the-loop (hil)
WOS:001756953000003,coprocessor verification
WOS:001756953000003,risc-v
WOS:001756953000003,timing accuracy
WOS:001411709800001,camouflaged object detection
WOS:001411709800001,deep learning
WOS:001411709800001,attention mechanism
WOS:001411709800001,edge detection
WOS:001411709800001,feature fusion
WOS:001250500400001,generative artificial intelligence image
WOS:001250500400001,midjourney
WOS:001250500400001,technology acceptance model
