paper_id,journal_id
WOS:000456372400022,2018 3RD INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION ENGINEERING (ICRAE)
WOS:000509665700257,PROCEEDINGS OF THE 2018 ACM MULTIMEDIA CONFERENCE (MM'18)
WOS:000468622102022,2018 37TH CHINESE CONTROL CONFERENCE (CCC)
WOS:000425864300056,"2017 SIGNAL PROCESSING: ALGORITHMS, ARCHITECTURES, ARRANGEMENTS, AND APPLICATIONS (SPA 2017)"
WOS:000427816104074,2017 CHINESE AUTOMATION CONGRESS (CAC)
WOS:000389763200009,"2016 INTERNATIONAL CONFERENCE ON COMPUTATIONAL MODELING, SIMULATION AND APPLIED MATHEMATICS (CMSAM 2016)"
WOS:000393551200166,2016 IEEE 14TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)
WOS:000367409500087,ENERGY
WOS:000352144000006,"FOURTH INTERNATIONAL CONFERENCE ON LAW, TRANSLATION AND CULTURE"
WOS:000351209000045,2013 9TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY (CIS)
WOS:000299468700027,ASIAN JOURNAL OF CONTROL
WOS:000310857201134,"INFORMATION TECHNOLOGY FOR MANUFACTURING SYSTEMS II, PTS 1-3"
WOS:000283434400018,IEEE TRANSACTIONS ON AUTOMATIC CONTROL
WOS:000291897500027,ADVANCED PRECISION ENGINEERING
WOS:000279593300019,"ADVANCES IN NEURAL NETWORKS - ISNN 2010, PT 1, PROCEEDINGS"
WOS:000278560600065,"2009 WRI WORLD CONGRESS ON SOFTWARE ENGINEERING, VOL 2, PROCEEDINGS"
WOS:000260562700184,"2008 CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-11"
WOS:000235127300048,"ICEMI 2005: CONFERENCE PROCEEDINGS OF THE SEVENTH INTERNATIONAL CONFERENCE ON ELECTRONIC MEASUREMENT & INSTRUMENTS, VOL 6"
WOS:000224195400001,RARE METALS
WOS:000080074600091,"98 INTERNATIONAL CONFERENCE ON MANAGEMENT SCIENCE & ENGINEERING, PROCEEDINGS"
WOS:000614617700120,OPTICS EXPRESS
WOS:001779131700001,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:001698378300001,ADVANCED ENGINEERING INFORMATICS
WOS:001769354100094,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 30"
WOS:001554053200001,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS
WOS:001546840100007,JOURNAL OF ALLOYS AND COMPOUNDS
WOS:001528587000002,JOURNAL OF THE EUROPEAN CERAMIC SOCIETY
WOS:001472483600001,CHEMISTRYSELECT
WOS:001446602600002,APPLIED OPTICS
WOS:001426805100001,JOURNAL OF NON-CRYSTALLINE SOLIDS
WOS:001548470300397,"ICASSP 2025-2025 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING, ICASSP"
WOS:001346568400006,PHYSICS OF THE SOLID STATE
WOS:001255991800001,SURFACES
WOS:001241178900001,RESOURCES CONSERVATION AND RECYCLING
WOS:001229400000001,INFORMATION SCIENCES
WOS:001174551200001,INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER
WOS:001301508900008,SOUTHEAST ASIAN BULLETIN OF MATHEMATICS
WOS:001028627200001,SUSTAINABILITY
WOS:000828386500018,INTEGRATED FERROELECTRICS
WOS:000819406400008,ACTA MATHEMATICAE APPLICATAE SINICA-ENGLISH SERIES
WOS:000860757600063,2022 IEEE 14TH INTERNATIONAL CONFERENCE ON ADVANCED INFOCOMM TECHNOLOGY (ICAIT 2022)
WOS:000860750800034,2022 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS (AIM)
WOS:000753173100009,ACTA PHOTONICA SINICA
WOS:000652498700001,FRONTIERS IN PUBLIC HEALTH
WOS:000616264900005,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION
WOS:000612811800011,DIAMOND AND RELATED MATERIALS
WOS:001292834000012,"CROSS-CULTURAL DESIGN-EXPERIENCE AND PRODUCT DESIGN ACROSS CULTURES, CCD 2021, PT I"
WOS:000567749900001,SIGNAL IMAGE AND VIDEO PROCESSING
WOS:000507466800003,ADVANCES IN CEMENT RESEARCH
WOS:000511843300002,IEEE COMMUNICATIONS LETTERS
WOS:000489784800012,INTERNATIONAL JOURNAL OF WAVELETS MULTIRESOLUTION AND INFORMATION PROCESSING
WOS:000458310400011,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY
WOS:000471120700107,2018 INTERNATIONAL CONFERENCE ON COMPUTER INFORMATION SCIENCE AND APPLICATION TECHNOLOGY
WOS:000452905800008,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS
WOS:000436468600016,PAKISTAN JOURNAL OF BOTANY
WOS:000456372400043,2018 3RD INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION ENGINEERING (ICRAE)
WOS:000494315600025,2018 27TH IEEE INTERNATIONAL SYMPOSIUM ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (IEEE RO-MAN 2018)
WOS:000427350100070,2017 IEEE-RAS 17TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTICS (HUMANOIDS)
WOS:000411429200040,GREEN ENERGY AND SUSTAINABLE DEVELOPMENT I
WOS:000426730000050,PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON MECHATRONICS ENGINEERING AND INFORMATION TECHNOLOGY (ICMEIT 2017)
WOS:000380373000118,2015 14TH INTERNATIONAL CONFERENCE ON OPTICAL COMMUNICATIONS AND NETWORKS (ICOCN)
WOS:000365437300182,INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND COMMUNICATION ENGINEERING (CSCE 2015)
WOS:000318474000002,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS
WOS:000327761500003,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON COMPUTER, NETWORKS AND COMMUNICATION ENGINEERING (ICCNCE 2013)"
WOS:000317972500065,"2012 12TH INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION, ROBOTICS & VISION (ICARCV)"
WOS:000306447100058,ADVANCES IN GRINDING AND ABRASIVE TECHNOLOGY XVI
WOS:000290463500043,SURFACE FINISHING TECHNOLOGY AND SURFACE ENGINEERING II
WOS:000285830800052,INTERNATIONAL CONFERENCE ON IMAGE PROCESSING AND PATTERN RECOGNITION IN INDUSTRIAL ENGINEERING
WOS:000290463500077,SURFACE FINISHING TECHNOLOGY AND SURFACE ENGINEERING II
WOS:000275782600047,PROCEEDINGS OF THE 2009 INTERNATIONAL CONFERENCE ON SIGNAL PROCESSING SYSTEMS
WOS:000268669700096,2009 INTERNATIONAL CONFERENCE ON INDUSTRIAL MECHATRONICS AND AUTOMATION
WOS:000275394800115,"2009 INTERNATIONAL CONFERENCE ON ENERGY AND ENVIRONMENT TECHNOLOGY, VOL 3, PROCEEDINGS"
WOS:000259596400025,"PROCEEDINGS OF FIRST INTERNATIONAL CONFERENCE OF MODELLING AND SIMULATION, VOL I: MODELLING AND SIMULATION IN SCIENCE AND TECHNOLOGY"
WOS:000246418100086,Proceedings of e-ENGDET2006
WOS:000233365800202,"PROCEEDINGS OF THE IEEE-ISIE 2004, VOLS 1 AND 2"
WOS:000177804700017,SPECTROSCOPY AND SPECTRAL ANALYSIS
WOS:001700715300001,OPTICS AND LASER TECHNOLOGY
WOS:001647976100001,OPTICS AND LASER TECHNOLOGY
WOS:001176602400001,PHOTONICS
WOS:001156216900001,APPLIED THERMAL ENGINEERING
WOS:001512757700005,OPTICS AND LASER TECHNOLOGY
WOS:001746255900001,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS
WOS:001708522700001,JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION
WOS:001724336700001,JOURNAL OF APPLIED POLYMER SCIENCE
WOS:001703516400002,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS
WOS:001669551100001,SMART AGRICULTURAL TECHNOLOGY
WOS:001635563900005,ENERGY
WOS:001598854300001,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS
WOS:001544074500008,CHEMICAL ENGINEERING SCIENCE
WOS:001544030500006,JOURNAL OF ELECTRONICS & INFORMATION TECHNOLOGY
WOS:001476373700001,ENERGIES
WOS:001446853400001,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS
WOS:001554500400037,"HCI INTERNATIONAL 2025 POSTERS, HCII 2025, PT V"
WOS:001311374900001,SENSORS
WOS:001369149800001,APPLIED CATALYSIS B-ENVIRONMENT AND ENERGY
WOS:001264932300001,INTERNATIONAL JOURNAL OF REFRIGERATION
WOS:001269289000001,SUSTAINABILITY
WOS:001257505600004,HERITAGE SCIENCE
WOS:001241262300001,HELIYON
WOS:001181645400001,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B
WOS:001150767800001,OPERATIONAL RESEARCH
WOS:001198328700001,MATERIALS TODAY COMMUNICATIONS
WOS:001156549200001,FRONTIERS IN PSYCHOLOGY
WOS:001100320400001,SENSORS
WOS:001157392700009,JOURNAL OF OPTICAL TECHNOLOGY
WOS:000949624500001,JOURNAL OF MATERIALS CHEMISTRY C
WOS:000930049500001,MATHEMATICS
WOS:001588607800025,"2023 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA, ICCC WORKSHOPS"
WOS:000909245100001,SURFACES AND INTERFACES
WOS:000917126100002,ENERGY CONVERSION AND MANAGEMENT
WOS:000871160500001,ELECTRONIC COMMERCE RESEARCH
WOS:000854670000001,SIGNAL IMAGE AND VIDEO PROCESSING
WOS:000860978500004,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:000880645100015,IEEE GEOSCIENCE AND REMOTE SENSING LETTERS
WOS:000728158400001,ELECTRONICS LETTERS
WOS:000710331000001,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS
WOS:000640357800049,APPLIED THERMAL ENGINEERING
WOS:000562342600006,APPLIED SURFACE SCIENCE
WOS:000569781200006,MATERIALS LETTERS
WOS:000574341800003,SOFT COMPUTING
WOS:000516081800001,CARBON LETTERS
WOS:000504505700040,ENERGY
WOS:000471120700106,2018 INTERNATIONAL CONFERENCE ON COMPUTER INFORMATION SCIENCE AND APPLICATION TECHNOLOGY
WOS:000436125000014,IET CONTROL THEORY AND APPLICATIONS
WOS:000418158600001,ADVANCES IN MECHANICAL ENGINEERING
WOS:000427082205082,2017 29TH CHINESE CONTROL AND DECISION CONFERENCE (CCDC)
WOS:000709551200065,2017 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA (ICCC)
WOS:000411429200059,GREEN ENERGY AND SUSTAINABLE DEVELOPMENT I
WOS:000411429200015,GREEN ENERGY AND SUSTAINABLE DEVELOPMENT I
WOS:000389484800087,PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON ADVANCES IN MECHANICAL ENGINEERING AND INDUSTRIAL INFORMATICS (AMEII 2016)
WOS:000393551200138,2016 IEEE 14TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)
WOS:000365261400094,PROCEEDINGS OF THE 2015 INTERNATIONAL CONFERENCE ON ADVANCED ENGINEERING MATERIALS AND TECHNOLOGY
WOS:000339646000005,OPTIK
WOS:000368443800085,INTERNATIONAL CONFERENCE ON ADVANCED COMPUTER SCIENCE AND ENGINEERING (ACSE 2014)
WOS:000334133200031,"MACHINE DESIGN AND MANUFACTURING ENGINEERING II, PTS 1 AND 2"
WOS:000329908900056,INTELLIGENT DATA ENGINEERING AND AUTOMATED LEARNING - IDEAL 2013
WOS:000305144900048,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS
WOS:000309496200019,SUSTAINABLE CONSTRUCTION MATERIALS AND COMPUTER ENGINEERING
WOS:000323966202073,PROCEEDINGS OF THE 2012 24TH CHINESE CONTROL AND DECISION CONFERENCE (CCDC)
WOS:000303428601033,"ADVANCED MATERIALS AND COMPUTER SCIENCE, PTS 1-3"
WOS:000274047201172,"CCDC 2009: 21ST CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-6, PROCEEDINGS"
WOS:000276338200004,"RECENT ADVANCE IN STATISTICS APPLICATION AND RELATED AREAS, VOLS I AND II"
WOS:000263680400021,"2008 INTERNATIONAL SYMPOSIUM ON INTELLIGENT INFORMATION TECHNOLOGY APPLICATION, VOL II, PROCEEDINGS"
WOS:000259605300087,"PROCEEDINGS OF 2008 INTERNATIONAL PRE-OLYMPIC CONGRESS ON COMPUTER SCIENCE, VOL II: INFORMATION SCIENCE AND ENGINEERING"
WOS:000224824000072,"PROCEEDINGS OF THE 2004 INTERNATIONAL CONFERENCE ON MANAGEMENT SCIENCE & ENGINEERING, VOLS 1 AND 2"
WOS:000187954200050,FIFTH INTERNATIONAL SYMPOSIUM ON INSTRUMENTATION AND CONTROL TECHNOLOGY
WOS:001754438000002,CHINESE JOURNAL OF INORGANIC CHEMISTRY
WOS:001566925200033,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS
WOS:001556112700001,IEEE MICROWAVE AND WIRELESS TECHNOLOGY LETTERS
WOS:001415587900001,WELDING IN THE WORLD
WOS:001380874200004,APPLIED INTELLIGENCE
WOS:001591523800117,"IEEE INFOCOM 2025-IEEE CONFERENCE ON COMPUTER COMMUNICATIONS WORKSHOPS, INFOCOM WKSHPS"
WOS:001539972000179,"2025 28TH INTERNATIONAL CONFERENCE ON COMPUTER SUPPORTED COOPERATIVE WORK IN DESIGN, CSCWD"
WOS:001389545200013,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS
WOS:001328589500006,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS
WOS:001304105200001,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES
WOS:001293079400001,CARBON
WOS:001241381100002,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY
WOS:001209618400001,JOURNAL OF COMPUTATIONAL ELECTRONICS
WOS:001218851200001,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING
WOS:001177971700001,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE
WOS:001228341300074,"2023 IEEE INTERNATIONAL CONFERENCES ON INTERNET OF THINGS, ITHINGS IEEE GREEN COMPUTING AND COMMUNICATIONS, GREENCOM IEEE CYBER, PHYSICAL AND SOCIAL COMPUTING, CPSCOM IEEE SMART DATA, SMARTDATA AND IEEE CONGRESS ON CYBERMATICS,CYBERMATICS"
WOS:001141943700046,AIMS MATHEMATICS
WOS:001260342400001,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT
WOS:001105167700001,INTERNATIONAL JOURNAL OF AUTONOMOUS AND ADAPTIVE COMMUNICATIONS SYSTEMS
WOS:000849177100005,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS
WOS:000815676900089,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY
WOS:000797208100003,JOURNAL OF ALLOYS AND COMPOUNDS
WOS:000982814000177,"2022 IEEE 10TH ASIA-PACIFIC CONFERENCE ON ANTENNAS AND PROPAGATION, APCAP"
WOS:000722229700006,JOURNAL OF NON-CRYSTALLINE SOLIDS
WOS:000696902000002,ENERGY CONVERSION AND MANAGEMENT
WOS:000687707000058,ENERGY & FUELS
WOS:000635501200003,JOURNAL OF ENERGY STORAGE
WOS:000609203100064,ADDITIVE MANUFACTURING
WOS:001353334200055,"2021 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA, ICCC"
WOS:000601035400001,TRIBOLOGY TRANSACTIONS
WOS:000569297000006,JOURNAL OF MATERIALS SCIENCE
WOS:000577098900012,IET RADAR SONAR AND NAVIGATION
WOS:000552737900231,SENSORS
WOS:000681653200062,2020 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA (ICCC)
WOS:000631027900026,2020 IEEE 5TH INTERNATIONAL CONFERENCE ON INTELLIGENT TRANSPORTATION ENGINEERING (IEEE ICITE 2020)
WOS:000446451300023,APPLIED MATHEMATICS AND COMPUTATION
WOS:000621599307077,PROCEEDINGS OF THE 38TH CHINESE CONTROL CONFERENCE (CCC)
WOS:000470911300166,PROCEEDINGS OF THE 2018 INTERNATIONAL WORKSHOP ON EDUCATION REFORM AND SOCIAL SCIENCES (ERSS 2018)
WOS:000447713400001,IEEE ACCESS
WOS:000395116200013,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE
WOS:000432014403012,PROCEEDINGS OF THE 36TH CHINESE CONTROL CONFERENCE (CCC 2017)
WOS:000417367600176,"MATERIALS SCIENCE, ENERGY TECHNOLOGY, AND POWER ENGINEERING I"
WOS:000400497700028,2016 IEEE INTERNATIONAL CONFERENCE ON CONSUMER ELECTRONICS-CHINA (ICCE-CHINA)
WOS:000389649700056,"2016 IEEE INTERNATIONAL CONFERENCE ON SIGNAL PROCESSING, COMMUNICATIONS AND COMPUTING (ICSPCC)"
WOS:000355764700010,IEEE TRANSACTIONS ON FUZZY SYSTEMS
WOS:000380294000059,2015 INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND MANAGEMENT ENGINEERING (ICISME 2015)
WOS:000380295400026,2015 INTERNATIONAL CONFERENCE ON MATERIALS AND ENGINEERING AND INDUSTRIAL APPLICATIONS (MEIA 2015)
WOS:000340923900160,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON LOGISTICS, ENGINEERING, MANAGEMENT AND COMPUTER SCIENCE"
WOS:000321798800018,JOURNAL OF SYSTEMS ENGINEERING AND ELECTRONICS
WOS:000339032700222,"ADVANCED DESIGN AND MANUFACTURING TECHNOLOGY III, PTS 1-4"
WOS:000319231000096,"SUSTAINABLE CITIES DEVELOPMENT AND ENVIRONMENT, PTS 1-3"
WOS:000319281600012,2012 IEEE INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND CYBERNETICS (CYBERNETICSCOM)
WOS:000305812800282,"ADVANCED DESIGN TECHNOLOGY, PTS 1-3"
WOS:000303483501108,"ADVANCED MANUFACTURING TECHNOLOGY, PTS 1-3"
WOS:000280804301307,"PROCEEDINGS OF THE 2009 2ND INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING, VOLS 1-9"
WOS:000258602600017,ACTA PHYSICA SINICA
WOS:000268099900107,"2008 INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY, VOLS 1 AND 2, PROCEEDINGS"
WOS:000259032601110,"2008 THIRD INTERNATIONAL CONFERENCE ON ELECTRIC UTILITY DEREGULATION AND RESTRUCTURING AND POWER TECHNOLOGIES, VOLS 1-6"
WOS:000249782700181,"ADVANCED COMPUTER TECHNOLOGY, NEW EDUCATION, PROCEEDINGS"
WOS:000230978600034,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY
WOS:001444383700001,OPTICS AND LASERS IN ENGINEERING
WOS:001778407300002,IEEE ELECTRON DEVICE LETTERS
WOS:001767573700001,ENERGY
WOS:001715760000001,ACS APPLIED MATERIALS & INTERFACES
WOS:001694362100027,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION
WOS:001746837900003,IEEE TRANSACTIONS ON COMMUNICATIONS
WOS:001566910000001,COMPUTERS & OPERATIONS RESEARCH
WOS:001526280300001,REMOTE SENSING
WOS:001405516700001,CIRCUITS SYSTEMS AND SIGNAL PROCESSING
WOS:001424252300001,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY
WOS:001386865300001,ELECTRONICS
WOS:001171182700001,APPLIED SURFACE SCIENCE
WOS:001170887500001,JOURNAL OF CLEANER PRODUCTION
WOS:001166594100001,JOURNAL OF ENERGY STORAGE
WOS:001251222100064,"2024 16TH INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND COMPUTING, ICMLC 2024"
WOS:001036940100002,INTERNATIONAL JOURNAL OF BIOMATHEMATICS
WOS:000958946400001,MAGNETOCHEMISTRY
WOS:000958082900001,LUBRICANTS
WOS:000954208000001,APPLIED SCIENCES-BASEL
WOS:000903119700001,SUSTAINABILITY
WOS:000895087100003,EUROPEAN POLYMER JOURNAL
WOS:000876904000003,PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY
WOS:000857392700001,AXIOMS
WOS:000804414100001,JOURNAL OF THE FRANKLIN INSTITUTE
WOS:000748372800023,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL
WOS:001292825400037,"CROSS-CULTURAL DESIGN-INTERACTION DESIGN ACROSS CULTURES, CCD 2022, PT I"
WOS:000647584600001,ENERGY
WOS:000634798800007,APPLIED MATHEMATICS AND COMPUTATION
WOS:000709788000036,PROCEEDINGS OF 2021 IEEE 12TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING AND SERVICE SCIENCE (ICSESS)
WOS:000582063600001,SMART MATERIALS AND STRUCTURES
WOS:000571886400006,NEUROCOMPUTING
WOS:000590242500026,OPTICAL ENGINEERING
WOS:000506675800126,NANOMATERIALS
WOS:000486017500014,INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING
WOS:000477784000060,JOURNAL OF CLEANER PRODUCTION
WOS:000565046700025,PROCEEDINGS OF 2019 IEEE R10 HUMANITARIAN TECHNOLOGY CONFERENCE (IEEE R10 HTC 2019)
WOS:000518988100102,2019 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL CYBER PHYSICAL SYSTEMS (ICPS 2019)
WOS:000481692100020,IEEE ACCESS
WOS:000831194100005,"SUSTAINABLE DESIGN AND MANUFACTURING 2018, KES-SDM-18"
WOS:000449039300055,PROCEEDINGS OF INTERNATIONAL SYMPOSIUM - EDUCATIONAL RESEARCH AND EDUCATIONAL TECHNOLOGY
WOS:000425928100103,"2017 IEEE INTERNATIONAL CONFERENCE ON CYBERNETICS AND INTELLIGENT SYSTEMS (CIS) AND IEEE CONFERENCE ON ROBOTICS, AUTOMATION AND MECHATRONICS (RAM)"
WOS:000341462800015,ACTA MATHEMATICAE APPLICATAE SINICA-ENGLISH SERIES
WOS:000351733900054,INTERNATIONAL CONFERENCE ON CONTROL ENGINEERING AND AUTOMATION (ICCEA 2014)
WOS:000303179900009,ADVANCES IN MATERIALS MANUFACTURING SCIENCE AND TECHNOLOGY XIV
WOS:000292279501361,"MANUFACTURING PROCESS TECHNOLOGY, PTS 1-5"
WOS:000292655100027,"OPTICAL, ELECTRONIC MATERIALS AND APPLICATIONS, PTS 1-2"
WOS:000303483800006,"MECHANICS, SOLID STATE AND ENGINEERING MATERIALS"
WOS:000265094200069,"2009 INTERNATIONAL ASIA CONFERENCE ON INFORMATICS IN CONTROL, AUTOMATION, AND ROBOTICS, PROCEEDINGS"
WOS:000266097200022,"IMECS 2009: INTERNATIONAL MULTI-CONFERENCE OF ENGINEERS AND COMPUTER SCIENTISTS, VOLS I AND II"
WOS:000266694700015,"2008 IEEE INTERNATIONAL SYMPOSIUM ON KNOWLEDGE ACQUISITION AND MODELING WORKSHOP PROCEEDINGS, VOLS 1 AND 2"
WOS:000244080400020,APPLIED OPTICS
WOS:000231422100003,INTERNATIONAL JOURNAL OF INFRARED AND MILLIMETER WAVES
WOS:000235303900117,"NETWORK ARCHITECTURES, MANAGEMENT, AND APPLICATIONS III, PTS 1 AND 2"
WOS:000174166500345,"PROCEEDINGS OF THE 2001 INTERNATIONAL CONFERENCE ON MANAGEMENT SCIENCE AND ENGINEERING, VOLS I AND II"
WOS:001792671400001,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION
WOS:001768050200006,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS
WOS:001702164600001,CERAMICS INTERNATIONAL
WOS:001697230800001,APPLIED SURFACE SCIENCE
WOS:001706913400001,IEEE TRANSACTIONS ON COMMUNICATIONS
WOS:001593460900001,APPLIED SCIENCES-BASEL
WOS:001580707400001,MATERIALS
WOS:001531880400001,ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY
WOS:001523195300001,SURFACE & COATINGS TECHNOLOGY
WOS:001461041300001,ACS APPLIED MATERIALS & INTERFACES
WOS:001423816800001,COMPUTERS & MATHEMATICS WITH APPLICATIONS
WOS:001329294500113,IEEE SENSORS JOURNAL
WOS:001478134100001,CHEMPHYSMATER
WOS:001224404200001,JOURNAL OF POWER SOURCES
WOS:001145975200001,JOURNAL OF SOLID STATE ELECTROCHEMISTRY
WOS:001482656700019,"2024 IEEE MTT-S INTERNATIONAL MICROWAVE WORKSHOP SERIES ON ADVANCED MATERIALS AND PROCESSES FOR RF AND THZ APPLICATIONS, IMWS-AMP"
WOS:001251222100082,"2024 16TH INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND COMPUTING, ICMLC 2024"
WOS:001117968500001,SENSORS
WOS:001116174900001,ELECTRONICS
WOS:001088756100001,JOURNAL OF ENERGY STORAGE
WOS:001095320000001,ELECTRONICS
WOS:001074407100001,SUSTAINABILITY
WOS:000997094700001,SYMMETRY-BASEL
WOS:000997533200001,JOURNAL OF COMPOSITES SCIENCE
WOS:000928745700001,FRONTIERS IN ECOLOGY AND EVOLUTION
WOS:000923915300001,SURFACE & COATINGS TECHNOLOGY
WOS:001717021600084,"2023 24ST ASIA-PACIFIC NETWORK OPERATIONS AND MANAGEMENT SYMPOSIUM, APNOMS"
WOS:000868136200006,BIOMEDICAL SIGNAL PROCESSING AND CONTROL
WOS:000739498900001,ACS APPLIED BIO MATERIALS
WOS:000714329600006,JOURNAL OF ELECTRONIC MATERIALS
WOS:000740705700005,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION
WOS:000687241300001,ELECTROCHEMISTRY COMMUNICATIONS
WOS:000672811000014,NEUROCOMPUTING
WOS:000623246800005,DIAMOND AND RELATED MATERIALS
WOS:000647309000001,IEEE ACCESS
WOS:000775333300071,ICCREM 2021: CHALLENGES OF THE CONSTRUCTION INDUSTRY UNDER THE PANDEMIC
WOS:000553303500001,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE
WOS:000534730300001,NATURAL COMPUTING
WOS:000582555400015,2020 INTERNATIONAL CONFERENCE ON ECONOMIC MANAGEMENT AND SOCIAL SCIENCE (ICEMSS 2020)
WOS:000469958800058,2019 4TH IEEE INTERNATIONAL CONFERENCE ON BIG DATA ANALYTICS (ICBDA 2019)
WOS:000428474700004,BOUNDARY VALUE PROBLEMS
WOS:000462817000084,2018 IEEE GLOBECOM WORKSHOPS (GC WKSHPS)
WOS:000425928100109,"2017 IEEE INTERNATIONAL CONFERENCE ON CYBERNETICS AND INTELLIGENT SYSTEMS (CIS) AND IEEE CONFERENCE ON ROBOTICS, AUTOMATION AND MECHATRONICS (RAM)"
WOS:000411429200035,GREEN ENERGY AND SUSTAINABLE DEVELOPMENT I
WOS:000377373300004,IEEE TRANSACTIONS ON FUZZY SYSTEMS
WOS:000388364600183,PROCEEDINGS OF THE 2016 2ND WORKSHOP ON ADVANCED RESEARCH AND TECHNOLOGY IN INDUSTRY APPLICATIONS
WOS:000393551200178,2016 IEEE 14TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)
WOS:000385619300007,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH
WOS:000328521201158,"INDUSTRIAL INSTRUMENTATION AND CONTROL SYSTEMS II, PTS 1-3"
